t, hrl, hpl, kl, wl, hrl_fb, hpl_fb, kl_fb, wl_fb
0.606,0.0176443,0.393531,-0.315947,0,0.0515302,0.380621,-0.571628,-0.168633
0.608,0.0176443,0.393531,-0.315947,0,0.0515086,0.380394,-0.571362,-0.164547
0.61,0.0176443,0.393531,-0.315947,0,0.0514837,0.380151,-0.571106,-0.160422
0.612,0.0176443,0.393531,-0.315947,0,0.0514561,0.379893,-0.570856,-0.156258
0.614,0.0176443,0.393531,-0.315947,0,0.0514262,0.379621,-0.57061,-0.152055
0.616,0.0176443,0.393531,-0.315947,0,0.0513944,0.379335,-0.570364,-0.147811
0.618,0.0176443,0.393531,-0.315947,0,0.0513612,0.379036,-0.570117,-0.143526
0.62,0.0176443,0.393531,-0.315947,0,0.0513267,0.378726,-0.569867,-0.139198
0.622,0.0178961,0.408928,-0.312035,0,0.0512913,0.378406,-0.569611,-0.134827
0.624,0.0178961,0.408928,-0.312035,0,0.0512557,0.378075,-0.56935,-0.130411
0.626,0.0178961,0.408928,-0.312035,0,0.0512207,0.377733,-0.569081,-0.125946
0.628,0.0178961,0.408928,-0.312035,0,0.0511863,0.377381,-0.568804,-0.121434
0.63,0.0178961,0.408928,-0.312035,0,0.0511526,0.377022,-0.568519,-0.116872
0.632,0.0178961,0.408928,-0.312035,0,0.0511195,0.376659,-0.568224,-0.112259
0.634,0.0178961,0.408928,-0.312035,0,0.051087,0.376292,-0.567918,-0.107595
0.636,0.0178961,0.408928,-0.312035,0,0.0510553,0.375926,-0.567603,-0.102877
0.638,0.0178961,0.408928,-0.312035,0,0.0510243,0.375561,-0.567276,-0.0981041
0.64,0.0178961,0.408928,-0.312035,0,0.050994,0.375199,-0.566939,-0.0932746
0.642,0.0205299,0.38524,-0.311768,0,0.0509645,0.374843,-0.56659,-0.0883868
0.644,0.0205299,0.38524,-0.311768,0,0.0509336,0.374459,-0.566225,-0.083409
0.646,0.0205299,0.38524,-0.311768,0,0.0509001,0.374015,-0.565839,-0.078311
0.648,0.0205299,0.38524,-0.311768,0,0.0508645,0.373518,-0.565433,-0.0730946
0.65,0.0205299,0.38524,-0.311768,0,0.0508281,0.373007,-0.565051,-0.0678159
0.652,0.0205299,0.38524,-0.311768,0,0.0507914,0.372503,-0.564711,-0.0625028
0.654,0.0205299,0.38524,-0.311768,0,0.0507546,0.372002,-0.564406,-0.0571542
0.656,0.0205299,0.38524,-0.311768,0,0.0507177,0.371504,-0.564128,-0.0517692
0.658,0.0205299,0.38524,-0.311768,0,0.0506808,0.371007,-0.563873,-0.0463471
0.66,0.0205299,0.38524,-0.311768,0,0.050644,0.370511,-0.563634,-0.0408869
0.662,0.0226434,0.395364,-0.306012,0,0.0506073,0.370015,-0.563406,-0.0353877
0.664,0.0226434,0.395364,-0.306012,0,0.0505706,0.369518,-0.563188,-0.0298421
0.666,0.0226434,0.395364,-0.306012,0,0.0505336,0.369017,-0.562974,-0.0242431
0.668,0.0226434,0.395364,-0.306012,0,0.0504965,0.368514,-0.562763,-0.0185898
0.67,0.0226434,0.395364,-0.306012,0,0.0504594,0.36801,-0.562552,-0.0128815
0.672,0.0226434,0.395364,-0.306012,0,0.0504224,0.367507,-0.562337,-0.00711703
0.674,0.0226434,0.395364,-0.306012,0,0.0503854,0.367006,-0.562118,-0.00129504
0.676,0.0226434,0.395364,-0.306012,0,0.0503486,0.366508,-0.561892,0.00458592
0.678,0.0226434,0.395364,-0.306012,0,0.0503121,0.366015,-0.561658,0.0105275
0.68,0.0226434,0.395364,-0.306012,0,0.0502758,0.36553,-0.561414,0.0165314
0.682,0.027643,0.378651,-0.300958,0,0.0502399,0.365052,-0.561159,0.0225997
0.684,0.027643,0.378651,-0.300958,0,0.0502041,0.364553,-0.560889,0.0287605
0.686,0.027643,0.378651,-0.300958,0,0.0501687,0.364002,-0.560596,0.0350408
0.688,0.027643,0.378651,-0.300958,0,0.0501338,0.363405,-0.560281,0.0414393
0.69,0.027643,0.378651,-0.300958,0,0.0501,0.362786,-0.559971,0.0479299
0.692,0.027643,0.378651,-0.300958,0,0.0500679,0.362188,-0.559715,0.0544615
0.694,0.027643,0.378651,-0.300958,0,0.0500375,0.361608,-0.559504,0.0610351
0.696,0.027643,0.378651,-0.300958,0,0.0500085,0.361043,-0.55933,0.0676518
0.698,0.027643,0.378651,-0.300958,0,0.0499809,0.36049,-0.559184,0.0743125
0.7,0.027643,0.378651,-0.300958,0,0.0499547,0.359948,-0.55906,0.0810185
0.702,0.0306819,0.381624,-0.29578,0,0.0499297,0.359414,-0.558951,0.0877711
0.704,0.0306819,0.381624,-0.29578,0,0.049906,0.358881,-0.558852,0.094584
0.706,0.0306819,0.381624,-0.29578,0,0.0498833,0.358341,-0.558756,0.101471
0.708,0.0306819,0.381624,-0.29578,0,0.0498616,0.357796,-0.558662,0.108431
0.71,0.0306819,0.381624,-0.29578,0,0.049841,0.357247,-0.558563,0.115467
0.712,0.0306819,0.381624,-0.29578,0,0.0498216,0.356694,-0.558459,0.122578
0.714,0.0306819,0.381624,-0.29578,0,0.0498034,0.356141,-0.558344,0.129766
0.716,0.0306819,0.381624,-0.29578,0,0.0497864,0.355588,-0.558218,0.137033
0.718,0.0306819,0.381624,-0.29578,0,0.0497703,0.355032,-0.558073,0.144379
0.72,0.0306819,0.381624,-0.29578,0,0.0497549,0.35447,-0.557906,0.151806
0.722,0.0359719,0.366946,-0.293492,0,0.0497402,0.353903,-0.557715,0.159314
0.724,0.0359719,0.366946,-0.293492,0,0.0497266,0.353327,-0.557523,0.166904
0.726,0.0359719,0.366946,-0.293492,0,0.0497148,0.352757,-0.557378,0.174547
0.728,0.0359719,0.366946,-0.293492,0,0.0497045,0.352192,-0.55727,0.182246
0.73,0.0359719,0.366946,-0.293492,0,0.0496954,0.351628,-0.557191,0.19
0.732,0.0359719,0.366946,-0.293492,0,0.0496869,0.351065,-0.557131,0.197812
0.734,0.0359719,0.366946,-0.293492,0,0.0496776,0.350504,-0.557085,0.205683
0.736,0.0359719,0.366946,-0.293492,0,0.0496681,0.349945,-0.557049,0.213618
0.738,0.0359719,0.366946,-0.293492,0,0.0496594,0.34939,-0.557019,0.22162
0.74,0.0359719,0.366946,-0.293492,0,0.0496515,0.34884,-0.556991,0.229693
0.742,0.0407489,0.377502,-0.287926,0,0.0496445,0.348295,-0.55696,0.237839
0.744,0.0407489,0.377502,-0.287926,0,0.0496383,0.347747,-0.556922,0.246066
0.746,0.0407489,0.377502,-0.287926,0,0.0496334,0.347187,-0.556871,0.254381
0.748,0.0407489,0.377502,-0.287926,0,0.0496295,0.346611,-0.5568,0.262784
0.75,0.0407489,0.377502,-0.287926,0,0.0496267,0.346019,-0.556703,0.271276
0.752,0.0407489,0.377502,-0.287926,0,0.0496246,0.34541,-0.556579,0.279858
0.754,0.0407489,0.377502,-0.287926,0,0.0496232,0.344807,-0.556455,0.288506
0.756,0.0407489,0.377502,-0.287926,0,0.0496224,0.34425,-0.556384,0.297174
0.758,0.0407489,0.377502,-0.287926,0,0.0496221,0.343729,-0.556356,0.305862
0.76,0.0407489,0.377502,-0.287926,0,0.0496219,0.343236,-0.556358,0.314577
0.762,0.0450947,0.352351,-0.297975,0,0.049622,0.342761,-0.556379,0.323319
0.764,0.0450947,0.352351,-0.297975,0,0.0496213,0.342287,-0.556413,0.332127
0.766,0.0450947,0.352351,-0.297975,0,0.049617,0.341799,-0.556453,0.341037
0.768,0.0450947,0.352351,-0.297975,0,0.0496078,0.341292,-0.556492,0.350049
0.77,0.0450947,0.352351,-0.297975,0,0.0495949,0.340762,-0.556525,0.359165
0.772,0.0450947,0.352351,-0.297975,0,0.049582,0.340209,-0.556549,0.368388
0.774,0.0450947,0.352351,-0.297975,0,0.0495711,0.339627,-0.556557,0.37772
0.776,0.0450947,0.352351,-0.297975,0,0.0495618,0.339014,-0.556544,0.38716
0.778,0.0450947,0.352351,-0.297975,0,0.0495541,0.338372,-0.556503,0.396709
0.78,0.0450947,0.352351,-0.297975,0,0.0495478,0.337701,-0.55643,0.406368
0.782,0.0499386,0.366456,-0.29443,0,0.0495425,0.337027,-0.556358,0.416114
0.784,0.0499386,0.366456,-0.29443,0,0.0495379,0.33639,-0.55635,0.425906
0.786,0.0499386,0.366456,-0.29443,0,0.0495343,0.335774,-0.55639,0.435745
0.788,0.0499386,0.366456,-0.29443,0,0.0495314,0.335169,-0.556465,0.445632
0.79,0.0499386,0.366456,-0.29443,0,0.0495289,0.334571,-0.556561,0.455568
0.792,0.0499386,0.366456,-0.29443,0,0.0495263,0.33398,-0.556669,0.465557
0.794,0.0499386,0.366456,-0.29443,0,0.0495235,0.333396,-0.556782,0.475601
0.796,0.0499386,0.366456,-0.29443,0,0.0495205,0.332813,-0.55689,0.4857
0.798,0.0499386,0.366456,-0.29443,0,0.049518,0.332224,-0.556981,0.495858
0.8,0.0499386,0.366456,-0.29443,0,0.0495163,0.331631,-0.557052,0.506079
0.802,0.0585678,0.344877,-0.301132,0,0.0495156,0.331033,-0.557098,0.516367
0.804,0.0585678,0.344877,-0.301132,0,0.0495156,0.33041,-0.557113,0.526751
0.806,0.0585678,0.344877,-0.301132,0,0.0495161,0.329747,-0.55709,0.537258
0.808,0.0585678,0.344877,-0.301132,0,0.0495168,0.3291,-0.557105,0.547848
0.81,0.0585678,0.344877,-0.301132,0,0.0495173,0.32849,-0.557184,0.558504
0.812,0.0585678,0.344877,-0.301132,0,0.0495176,0.327908,-0.55731,0.569226
0.814,0.0585678,0.344877,-0.301132,0,0.0495176,0.32735,-0.557467,0.580014
0.816,0.0585678,0.344877,-0.301132,0,0.049517,0.326812,-0.557643,0.590871
0.818,0.0585678,0.344877,-0.301132,0,0.0495156,0.326287,-0.557827,0.601798
0.82,0.0585678,0.344877,-0.301132,0,0.0495141,0.325763,-0.558002,0.612797
0.822,0.0662246,0.359342,-0.296889,0,0.0495125,0.325235,-0.558159,0.623868
0.824,0.0662246,0.359342,-0.296889,0,0.0495122,0.324694,-0.55829,0.63501
0.826,0.0662246,0.359342,-0.296889,0,0.0495164,0.324131,-0.55839,0.646223
0.828,0.0662246,0.359342,-0.296889,0,0.0495251,0.323548,-0.558453,0.657508
0.83,0.0662246,0.359342,-0.296889,0,0.0495369,0.322971,-0.558515,0.668849
0.832,0.0662246,0.359342,-0.296889,0,0.0495495,0.322448,-0.558646,0.680214
0.834,0.0662246,0.359342,-0.296889,0,0.0495617,0.321969,-0.558827,0.691604
0.836,0.0662246,0.359342,-0.296889,0,0.0495728,0.321526,-0.559039,0.703022
0.838,0.0662246,0.359342,-0.296889,0,0.0495822,0.321114,-0.559272,0.714472
0.84,0.0662246,0.359342,-0.296889,0,0.0495904,0.320721,-0.559507,0.725956
0.842,0.076069,0.333028,-0.307588,0,0.0495979,0.320338,-0.559732,0.737477
0.844,0.076069,0.333028,-0.307588,0,0.0496047,0.319938,-0.559933,0.749062
0.846,0.076069,0.333028,-0.307588,0,0.0496111,0.3195,-0.560102,0.760741
0.848,0.076069,0.333028,-0.307588,0,0.0496198,0.319028,-0.560234,0.772516
0.85,0.076069,0.333028,-0.307588,0,0.0496325,0.318521,-0.560324,0.78439
0.852,0.076069,0.333028,-0.307588,0,0.0496478,0.31801,-0.56041,0.796346
0.854,0.076069,0.333028,-0.307588,0,0.0496616,0.317544,-0.560565,0.808354
0.856,0.076069,0.333028,-0.307588,0,0.0496737,0.317114,-0.56077,0.820415
0.858,0.076069,0.333028,-0.307588,0,0.0496841,0.31671,-0.561008,0.832531
0.86,0.076069,0.333028,-0.307588,0,0.0496932,0.316316,-0.561257,0.844703
0.862,0.0807082,0.350251,-0.305915,0,0.0497013,0.315925,-0.561503,0.856934
0.864,0.0807082,0.350251,-0.305915,0,0.0497117,0.315522,-0.561732,0.869214
0.866,0.0807082,0.350251,-0.305915,0,0.0497268,0.315098,-0.561932,0.881533
0.868,0.0807082,0.350251,-0.305915,0,0.0497463,0.314653,-0.562097,0.893896
0.87,0.0807082,0.350251,-0.305915,0,0.0497702,0.314187,-0.562219,0.906308
0.872,0.0807082,0.350251,-0.305915,0,0.0497978,0.313726,-0.562337,0.918756
0.874,0.0807082,0.350251,-0.305915,0,0.0498283,0.31332,-0.562522,0.931211
0.876,0.0807082,0.350251,-0.305915,0,0.0498597,0.312961,-0.562757,0.943679
0.878,0.0807082,0.350251,-0.305915,0,0.0498911,0.312635,-0.563022,0.956161
0.88,0.0807082,0.350251,-0.305915,0,0.0499242,0.312328,-0.563298,0.968661
0.882,0.0880181,0.320797,-0.317972,0,0.0499584,0.312029,-0.563568,0.981182
0.884,0.0880181,0.320797,-0.317972,0,0.0499936,0.311712,-0.563817,0.993751
0.886,0.0880181,0.320797,-0.317972,0,0.0500296,0.311352,-0.564031,1.00639
0.888,0.0880181,0.320797,-0.317972,0,0.0500669,0.310951,-0.564204,1.01911
0.89,0.0880181,0.320797,-0.317972,0,0.0501059,0.31051,-0.56433,1.03191
0.892,0.0880181,0.320797,-0.317972,0,0.0501468,0.310029,-0.564399,1.04479
0.894,0.0880181,0.320797,-0.317972,0,0.050188,0.309569,-0.564504,1.05773
0.896,0.0880181,0.320797,-0.317972,0,0.0502283,0.30915,-0.564676,1.07072
0.898,0.0880181,0.320797,-0.317972,0,0.0502694,0.308752,-0.564888,1.08375
0.9,0.0880181,0.320797,-0.317972,0,0.0503109,0.308364,-0.56512,1.09684
0.902,0.0888606,0.340287,-0.316199,0,0.0503526,0.307976,-0.565354,1.10997
0.904,0.0888606,0.340287,-0.316199,0,0.0503949,0.307574,-0.565573,1.12315
0.906,0.0888606,0.340287,-0.316199,0,0.0504384,0.307148,-0.565762,1.13634
0.908,0.0888606,0.340287,-0.316199,0,0.0504834,0.306698,-0.565912,1.14955
0.91,0.0888606,0.340287,-0.316199,0,0.0505303,0.306224,-0.566018,1.1628
0.912,0.0888606,0.340287,-0.316199,0,0.0505789,0.305756,-0.566117,1.17606
0.914,0.0888606,0.340287,-0.316199,0,0.0506279,0.305346,-0.566293,1.18933
0.916,0.0888606,0.340287,-0.316199,0,0.0506777,0.304976,-0.566519,1.20259
0.918,0.0888606,0.340287,-0.316199,0,0.0507277,0.304628,-0.566771,1.21586
0.92,0.0888606,0.340287,-0.316199,0,0.0507779,0.304292,-0.56703,1.22913
0.922,0.0932728,0.308246,-0.326231,0,0.050828,0.303959,-0.567279,1.24242
0.924,0.0932728,0.308246,-0.326231,0,0.0508779,0.303601,-0.5675,1.25573
0.926,0.0932728,0.308246,-0.326231,0,0.050928,0.303199,-0.567682,1.26911
0.928,0.0932728,0.308246,-0.326231,0,0.050979,0.302753,-0.567816,1.28254
0.93,0.0932728,0.308246,-0.326231,0,0.0510309,0.302265,-0.567895,1.29604
0.932,0.0932728,0.308246,-0.326231,0,0.051083,0.301795,-0.568011,1.30958
0.934,0.0932728,0.308246,-0.326231,0,0.0511353,0.301355,-0.568189,1.32315
0.936,0.0932728,0.308246,-0.326231,0,0.0511876,0.300929,-0.568406,1.33676
0.938,0.0932728,0.308246,-0.326231,0,0.0512396,0.300506,-0.568639,1.3504
0.94,0.0932728,0.308246,-0.326231,0,0.0512914,0.300076,-0.568869,1.36408
0.942,0.0906723,0.332729,-0.320256,0,0.0513429,0.29963,-0.569079,1.3778
0.944,0.0906723,0.332729,-0.320256,0,0.0513952,0.299163,-0.569255,1.39153
0.946,0.0906723,0.332729,-0.320256,0,0.0514516,0.298674,-0.56939,1.40526
0.948,0.0906723,0.332729,-0.320256,0,0.0515108,0.298163,-0.569475,1.41898
0.95,0.0906723,0.332729,-0.320256,0,0.0515703,0.29766,-0.569551,1.4327
0.952,0.0906723,0.332729,-0.320256,0,0.0516301,0.297206,-0.569696,1.44639
0.954,0.0906723,0.332729,-0.320256,0,0.05169,0.296786,-0.569886,1.46005
0.956,0.0906723,0.332729,-0.320256,0,0.0517495,0.296386,-0.570098,1.4737
0.958,0.0906723,0.332729,-0.320256,0,0.0518086,0.295996,-0.570313,1.48733
0.96,0.0906723,0.332729,-0.320256,0,0.0518673,0.295607,-0.570514,1.50095
0.962,0.0920963,0.29298,-0.332145,0,0.0519258,0.295213,-0.570686,1.51457
0.964,0.0920963,0.29298,-0.332145,0,0.0519849,0.294791,-0.570818,1.5282
0.966,0.0920963,0.29298,-0.332145,0,0.0520437,0.294322,-0.570898,1.54188
0.968,0.0920963,0.29298,-0.332145,0,0.0521025,0.293807,-0.570919,1.55561
0.97,0.0920963,0.29298,-0.332145,0,0.0521615,0.293296,-0.570971,1.56937
0.972,0.0920963,0.29298,-0.332145,0,0.0522203,0.292805,-0.571085,1.58316
0.974,0.0920963,0.29298,-0.332145,0,0.0522785,0.292322,-0.571234,1.59698
0.976,0.0920963,0.29298,-0.332145,0,0.052336,0.291834,-0.571399,1.61083
0.978,0.0920963,0.29298,-0.332145,0,0.0523929,0.291332,-0.571558,1.6247
0.98,0.0920963,0.29298,-0.332145,0,0.0524494,0.290811,-0.571695,1.63861
0.982,0.0856767,0.329813,-0.321293,0,0.0525064,0.29027,-0.571801,1.65255
0.984,0.0856767,0.329813,-0.321293,0,0.0525651,0.289712,-0.571865,1.66649
0.986,0.0856767,0.329813,-0.321293,0,0.0526268,0.289142,-0.571879,1.68039
0.988,0.0856767,0.329813,-0.321293,0,0.052691,0.288605,-0.571928,1.69424
0.99,0.0856767,0.329813,-0.321293,0,0.0527572,0.288116,-0.572038,1.70803
0.992,0.0856767,0.329813,-0.321293,0,0.0528249,0.28766,-0.572187,1.72176
0.994,0.0856767,0.329813,-0.321293,0,0.0528939,0.287224,-0.57235,1.73545
0.996,0.0856767,0.329813,-0.321293,0,0.0529637,0.2868,-0.572511,1.74909
0.998,0.0856767,0.329813,-0.321293,0,0.0530346,0.286379,-0.572651,1.76269
1,0.0856767,0.329813,-0.321293,0,0.053109,0.28596,-0.572762,1.77626
1.002,0.0857031,0.271866,-0.339024,0,0.0531854,0.285545,-0.572837,1.78979
1.004,0.0857031,0.271866,-0.339024,0,0.0532605,0.285101,-0.57286,1.80334
1.006,0.0857031,0.271866,-0.339024,0,0.0533329,0.284619,-0.572863,1.81692
1.008,0.0857031,0.271866,-0.339024,0,0.0534028,0.284145,-0.572929,1.83053
1.01,0.0857031,0.271866,-0.339024,0,0.05347,0.283669,-0.573034,1.84416
1.012,0.0857031,0.271866,-0.339024,0,0.0535349,0.283178,-0.573157,1.85781
1.014,0.0857031,0.271866,-0.339024,0,0.0535976,0.282663,-0.573277,1.8715
1.016,0.0857031,0.271866,-0.339024,0,0.0536588,0.28212,-0.573378,1.8852
1.018,0.0857031,0.271866,-0.339024,0,0.0537195,0.281549,-0.573452,1.89894
1.02,0.0857031,0.271866,-0.339024,0,0.0537796,0.280947,-0.573486,1.91271
1.022,0.0758258,0.329829,-0.322458,0,0.0538393,0.280315,-0.573471,1.92651
1.024,0.0758258,0.329829,-0.322458,0,0.053904,0.279661,-0.573397,1.94029
1.026,0.0758258,0.329829,-0.322458,0,0.0539776,0.279048,-0.573357,1.95398
1.028,0.0758258,0.329829,-0.322458,0,0.0540591,0.27849,-0.57338,1.96757
1.03,0.0758258,0.329829,-0.322458,0,0.0541472,0.277975,-0.573441,1.98108
1.032,0.0758258,0.329829,-0.322458,0,0.0542406,0.27749,-0.573519,1.9945
1.034,0.0758258,0.329829,-0.322458,0,0.0543381,0.277025,-0.573595,2.00784
1.036,0.0758258,0.329829,-0.322458,0,0.0544389,0.276577,-0.573656,2.02111
1.038,0.0758258,0.329829,-0.322458,0,0.0545423,0.276147,-0.573695,2.03431
1.04,0.0758258,0.329829,-0.322458,0,0.0546477,0.27573,-0.573701,2.04746
1.042,0.0753131,0.252252,-0.347151,0,0.0547546,0.275321,-0.573661,2.06054
1.044,0.0753131,0.252252,-0.347151,0,0.0548576,0.274928,-0.573653,2.07361
1.046,0.0753131,0.252252,-0.347151,0,0.054952,0.274526,-0.573697,2.0867
1.048,0.0753131,0.252252,-0.347151,0,0.0550387,0.274106,-0.57377,2.09981
1.05,0.0753131,0.252252,-0.347151,0,0.0551191,0.273657,-0.573852,2.11295
1.052,0.0753131,0.252252,-0.347151,0,0.0551941,0.273172,-0.573926,2.12612
1.054,0.0753131,0.252252,-0.347151,0,0.0552654,0.272652,-0.57398,2.13931
1.056,0.0753131,0.252252,-0.347151,0,0.0553337,0.272093,-0.574004,2.15253
1.058,0.0753131,0.252252,-0.347151,0,0.0553994,0.271496,-0.573987,2.16579
1.06,0.0753131,0.252252,-0.347151,0,0.0554629,0.270858,-0.57392,2.17907
1.062,0.0643297,0.323937,-0.32841,0,0.0555252,0.270179,-0.573792,2.1924
1.064,0.0643297,0.323937,-0.32841,0,0.0555931,0.269526,-0.573698,2.20567
1.066,0.0643297,0.323937,-0.32841,0,0.0556716,0.268935,-0.573667,2.21882
1.068,0.0643297,0.323937,-0.32841,0,0.0557586,0.268392,-0.573675,2.23185
1.07,0.0643297,0.323937,-0.32841,0,0.0558524,0.267884,-0.573701,2.24477
1.072,0.0643297,0.323937,-0.32841,0,0.0559516,0.267403,-0.573728,2.25758
1.074,0.0643297,0.323937,-0.32841,0,0.0560551,0.266945,-0.573745,2.27029
1.076,0.0643297,0.323937,-0.32841,0,0.0561619,0.26651,-0.573743,2.28291
1.078,0.0643297,0.323937,-0.32841,0,0.0562712,0.266092,-0.573711,2.29545
1.08,0.0643297,0.323937,-0.32841,0,0.0563822,0.265689,-0.573638,2.3079
1.082,0.0633249,0.242708,-0.35211,0,0.0564949,0.265318,-0.573563,2.32027
1.084,0.0633249,0.242708,-0.35211,0,0.0566031,0.26498,-0.57355,2.3326
1.086,0.0633249,0.242708,-0.35211,0,0.0567009,0.264627,-0.573571,2.34494
1.088,0.0633249,0.242708,-0.35211,0,0.05679,0.26425,-0.573607,2.35729
1.09,0.0633249,0.242708,-0.35211,0,0.0568718,0.263842,-0.573643,2.36965
1.092,0.0633249,0.242708,-0.35211,0,0.0569488,0.263401,-0.573667,2.38204
1.094,0.0633249,0.242708,-0.35211,0,0.0570221,0.262924,-0.573668,2.39444
1.096,0.0633249,0.242708,-0.35211,0,0.057092,0.262408,-0.573635,2.40686
1.098,0.0633249,0.242708,-0.35211,0,0.0571587,0.261851,-0.573558,2.4193
1.1,0.0633249,0.242708,-0.35211,0,0.0572225,0.261255,-0.573432,2.43176
1.102,0.0536035,0.316082,-0.332196,0,0.0572838,0.260643,-0.573294,2.44425
1.104,0.0536035,0.316082,-0.332196,0,0.05735,0.260075,-0.57322,2.45665
1.106,0.0536035,0.316082,-0.332196,0,0.0574273,0.259562,-0.57319,2.46892
1.108,0.0536035,0.316082,-0.332196,0,0.0575134,0.259092,-0.573185,2.48105
1.11,0.0536035,0.316082,-0.332196,0,0.0576066,0.258655,-0.573188,2.49306
1.112,0.0536035,0.316082,-0.332196,0,0.0577066,0.258246,-0.573189,2.50494
1.114,0.0536035,0.316082,-0.332196,0,0.057814,0.257863,-0.573177,2.51672
1.116,0.0536035,0.316082,-0.332196,0,0.057925,0.2575,-0.573143,2.52838
1.118,0.0536035,0.316082,-0.332196,0,0.0580376,0.257155,-0.573079,2.53995
1.12,0.0536035,0.316082,-0.332196,0,0.0581514,0.256824,-0.572976,2.55143
1.122,0.0528402,0.236761,-0.354528,0,0.0582657,0.256505,-0.572827,2.56283
1.124,0.0528402,0.236761,-0.354528,0,0.0583741,0.256205,-0.572705,2.57418
1.126,0.0528402,0.236761,-0.354528,0,0.0584716,0.255905,-0.572629,2.58553
1.128,0.0528402,0.236761,-0.354528,0,0.0585601,0.255592,-0.572579,2.59688
1.13,0.0528402,0.236761,-0.354528,0,0.0586414,0.255258,-0.572542,2.60824
1.132,0.0528402,0.236761,-0.354528,0,0.058719,0.254902,-0.572507,2.61961
1.134,0.0528402,0.236761,-0.354528,0,0.0587943,0.254517,-0.572465,2.63099
1.136,0.0528402,0.236761,-0.354528,0,0.0588678,0.254101,-0.572401,2.64238
1.138,0.0528402,0.236761,-0.354528,0,0.05894,0.253649,-0.572307,2.65379
1.14,0.0528402,0.236761,-0.354528,0,0.0590094,0.25316,-0.572175,2.66521
1.142,0.0450869,0.309356,-0.334161,0,0.059075,0.252631,-0.571998,2.67665
1.144,0.0450869,0.309356,-0.334161,0,0.0591445,0.252093,-0.571775,2.68804
1.146,0.0450869,0.309356,-0.334161,0,0.0592238,0.251617,-0.57159,2.69929
1.148,0.0450869,0.309356,-0.334161,0,0.0593111,0.251214,-0.571466,2.71041
1.15,0.0450869,0.309356,-0.334161,0,0.0594046,0.250864,-0.571381,2.72139
1.152,0.0450869,0.309356,-0.334161,0,0.0595037,0.250557,-0.57132,2.73225
1.154,0.0450869,0.309356,-0.334161,0,0.0596109,0.250286,-0.57127,2.74299
1.156,0.0450869,0.309356,-0.334161,0,0.0597287,0.250047,-0.571223,2.75363
1.158,0.0450869,0.309356,-0.334161,0,0.0598555,0.249835,-0.57117,2.76416
1.16,0.0450869,0.309356,-0.334161,0,0.0599871,0.249646,-0.571101,2.77459
1.162,0.0437708,0.232987,-0.356656,0,0.060122,0.249475,-0.57101,2.78494
1.164,0.0437708,0.232987,-0.356656,0,0.0602536,0.24929,-0.570881,2.79525
1.166,0.0437708,0.232987,-0.356656,0,0.0603758,0.249057,-0.570704,2.80558
1.168,0.0437708,0.232987,-0.356656,0,0.0604873,0.248799,-0.570513,2.81592
1.17,0.0437708,0.232987,-0.356656,0,0.0605857,0.248554,-0.570378,2.82626
1.172,0.0437708,0.232987,-0.356656,0,0.0606756,0.248292,-0.570278,2.83659
1.174,0.0437708,0.232987,-0.356656,0,0.0607611,0.247996,-0.570197,2.84692
1.176,0.0437708,0.232987,-0.356656,0,0.0608463,0.247665,-0.570127,2.85724
1.178,0.0437708,0.232987,-0.356656,0,0.0609318,0.247298,-0.570056,2.86757
1.18,0.0437708,0.232987,-0.356656,0,0.0610178,0.246892,-0.569973,2.8779
1.182,0.0381266,0.303854,-0.335602,0,0.0611044,0.246446,-0.56987,2.88823
1.184,0.0381266,0.303854,-0.335602,0,0.0611957,0.246,-0.569745,2.89849
1.186,0.0381266,0.303854,-0.335602,0,0.0612951,0.245592,-0.569599,2.90862
1.188,0.0381266,0.303854,-0.335602,0,0.0614022,0.245217,-0.569425,2.91863
1.19,0.0381266,0.303854,-0.335602,0,0.0615166,0.244871,-0.569219,2.92852
1.192,0.0381266,0.303854,-0.335602,0,0.0616354,0.244564,-0.56901,2.9383
1.194,0.0381266,0.303854,-0.335602,0,0.0617528,0.244315,-0.568859,2.94795
1.196,0.0381266,0.303854,-0.335602,0,0.0618681,0.244114,-0.568749,2.95748
1.198,0.0381266,0.303854,-0.335602,0,0.061984,0.243951,-0.568667,2.9669
1.2,0.0381266,0.303854,-0.335602,0,0.0621036,0.243819,-0.568601,2.97621
1.202,0.0367632,0.233371,-0.359492,0,0.0622296,0.243711,-0.568543,2.98543
1.204,0.0367632,0.233371,-0.359492,0,0.0623553,0.243596,-0.568481,2.99459
1.206,0.0367632,0.233371,-0.359492,0,0.0624744,0.243443,-0.568401,3.00374
1.208,0.0367632,0.233371,-0.359492,0,0.0625878,0.24325,-0.568296,3.01288
1.21,0.0367632,0.233371,-0.359492,0,0.0626964,0.243017,-0.568162,3.02202
